FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
da329ddb69f46dd7,http://94.237.57.211:40271/stats/da329ddb69f46dd7_index.html/stats.txt,,872,404,52,4,3,text/html,80.96375ms,,85ed4368
3d44cea6383c7eeb,http://94.237.57.211:40271/stats/3d44cea6383c7eeb_index.html/stats.txt,,876,404,52,4,3,text/html,75.020712ms,,85ed436c
fedda96e190aa7f3,http://94.237.57.211:40271/stats/fedda96e190aa7f3_index.html/stats.txt,,875,404,52,4,3,text/html,80.031372ms,,85ed436b
2c6e7be4f61e5ac3,http://94.237.57.211:40271/stats/2c6e7be4f61e5ac3_index.html/stats.txt,,877,404,52,4,3,text/html,79.020206ms,,85ed436d
fdf01ba074665872,http://94.237.57.211:40271/stats/fdf01ba074665872_index.html/stats.txt,,878,404,52,4,3,text/html,80.675066ms,,85ed436e
4302e15d0c885049,http://94.237.57.211:40271/stats/4302e15d0c885049_index.html/stats.txt,,879,404,52,4,3,text/html,81.683158ms,,85ed436f
3552f13b5ac70c81,http://94.237.57.211:40271/stats/3552f13b5ac70c81_index.html/stats.txt,,887,404,52,4,3,text/html,75.514735ms,,85ed4377
29651b40e3b89b64,http://94.237.57.211:40271/stats/29651b40e3b89b64_index.html/stats.txt,,886,404,52,4,3,text/html,79.089782ms,,85ed4376
0df0b33cbf6294f3,http://94.237.57.211:40271/stats/0df0b33cbf6294f3_index.html/stats.txt,,893,404,52,4,3,text/html,74.757582ms,,85ed437d
34cb981783337bb8,http://94.237.57.211:40271/stats/34cb981783337bb8_index.html/stats.txt,,890,404,52,4,3,text/html,75.80017ms,,85ed437a
e2658489725760f5,http://94.237.57.211:40271/stats/e2658489725760f5_index.html/stats.txt,,892,404,52,4,3,text/html,74.603124ms,,85ed437c
866cf3e0340062c2,http://94.237.57.211:40271/stats/866cf3e0340062c2_index.html/stats.txt,,891,404,52,4,3,text/html,75.741276ms,,85ed437b
2d2c0ab0608669e6,http://94.237.57.211:40271/stats/2d2c0ab0608669e6_index.html/stats.txt,,894,404,52,4,3,text/html,80.720365ms,,85ed437e
84ba06e5424d0b27,http://94.237.57.211:40271/stats/84ba06e5424d0b27_index.html/stats.txt,,909,404,52,4,3,text/html,76.01306ms,,85ed438d
8e6dc700c427f5d2,http://94.237.57.211:40271/stats/8e6dc700c427f5d2_index.html/stats.txt,,896,404,52,4,3,text/html,81.07425ms,,85ed4380
17a80ed60ba2c938,http://94.237.57.211:40271/stats/17a80ed60ba2c938_index.html/stats.txt,,897,404,52,4,3,text/html,81.032167ms,,85ed4381
ced4e92e5a52144c,http://94.237.57.211:40271/stats/ced4e92e5a52144c_index.html/stats.txt,,898,404,52,4,3,text/html,80.599432ms,,85ed4382
c811928d38875f50,http://94.237.57.211:40271/stats/c811928d38875f50_index.html/stats.txt,,900,404,52,4,3,text/html,79.126048ms,,85ed4384
5a71156961884725,http://94.237.57.211:40271/stats/5a71156961884725_index.html/stats.txt,,905,404,52,4,3,text/html,79.851422ms,,85ed4389
e553439373aef06f,http://94.237.57.211:40271/stats/e553439373aef06f_index.html/stats.txt,,906,404,52,4,3,text/html,80.638835ms,,85ed438a
fbdd68ff39b19001,http://94.237.57.211:40271/stats/fbdd68ff39b19001_index.html/stats.txt,,903,404,52,4,3,text/html,80.96346ms,,85ed4387
bf481cae5bf7bec2,http://94.237.57.211:40271/stats/bf481cae5bf7bec2_index.html/stats.txt,,915,404,52,4,3,text/html,77.623044ms,,85ed4393
04f04c0eef12da10,http://94.237.57.211:40271/stats/04f04c0eef12da10_index.html/stats.txt,,911,404,52,4,3,text/html,80.817656ms,,85ed438f
c45c0c1eae206a5d,http://94.237.57.211:40271/stats/c45c0c1eae206a5d_index.html/stats.txt,,902,404,52,4,3,text/html,81.814225ms,,85ed4386
67a2dba9b4804538,http://94.237.57.211:40271/stats/67a2dba9b4804538_index.html/stats.txt,,912,404,52,4,3,text/html,80.946505ms,,85ed4390
2154c7cb4212a59c,http://94.237.57.211:40271/stats/2154c7cb4212a59c_index.html/stats.txt,,908,404,52,4,3,text/html,82.50474ms,,85ed438c
8b586ec40afec6cc,http://94.237.57.211:40271/stats/8b586ec40afec6cc_index.html/stats.txt,,907,404,52,4,3,text/html,82.466148ms,,85ed438b
a04ebb13fcab8288,http://94.237.57.211:40271/stats/a04ebb13fcab8288_index.html/stats.txt,,910,404,52,4,3,text/html,82.244254ms,,85ed438e
fca4cf94cd73cd44,http://94.237.57.211:40271/stats/fca4cf94cd73cd44_index.html/stats.txt,,917,404,52,4,3,text/html,80.356363ms,,85ed4395
3e8d54eb07a43450,http://94.237.57.211:40271/stats/3e8d54eb07a43450_index.html/stats.txt,,850,404,52,4,3,text/html,366.861097ms,,85ed4352
02d9a5ec143dcf75,http://94.237.57.211:40271/stats/02d9a5ec143dcf75_index.html/stats.txt,,947,404,52,4,3,text/html,80.982679ms,,85ed43b3
13387e3460538c30,http://94.237.57.211:40271/stats/13387e3460538c30_index.html/stats.txt,,949,404,52,4,3,text/html,77.014014ms,,85ed43b5
9b310056814f7557,http://94.237.57.211:40271/stats/9b310056814f7557_index.html/stats.txt,,948,404,52,4,3,text/html,80.133498ms,,85ed43b4
1234bde65f24bc62,http://94.237.57.211:40271/stats/1234bde65f24bc62_index.html/stats.txt,,950,404,52,4,3,text/html,80.993118ms,,85ed43b6
fd624e119f1e863b,http://94.237.57.211:40271/stats/fd624e119f1e863b_index.html/stats.txt,,951,404,52,4,3,text/html,77.402881ms,,85ed43b7
7f7e3f0c309da481,http://94.237.57.211:40271/stats/7f7e3f0c309da481_index.html/stats.txt,,657,404,52,4,3,text/html,82.67407ms,,85ed4291
4a3b4e2a000e83c5,http://94.237.57.211:40271/stats/4a3b4e2a000e83c5_index.html/stats.txt,,658,404,52,4,3,text/html,81.876134ms,,85ed4292
d56d1e5c1c05b763,http://94.237.57.211:40271/stats/d56d1e5c1c05b763_index.html/stats.txt,,659,404,52,4,3,text/html,81.461945ms,,85ed4293
4f8691d0d60627e9,http://94.237.57.211:40271/stats/4f8691d0d60627e9_index.html/stats.txt,,952,404,52,4,3,text/html,81.947162ms,,85ed43b8
b8b7b654c8cfffc7,http://94.237.57.211:40271/stats/b8b7b654c8cfffc7_index.html/stats.txt,,962,404,52,4,3,text/html,82.5558ms,,85ed43c2
a75ad2c5a039ae61,http://94.237.57.211:40271/stats/a75ad2c5a039ae61_index.html/stats.txt,,963,404,52,4,3,text/html,82.984885ms,,85ed43c3
249936ec6835b310,http://94.237.57.211:40271/stats/249936ec6835b310_index.html/stats.txt,,966,404,52,4,3,text/html,81.374186ms,,85ed43c6
9086d530bf83918b,http://94.237.57.211:40271/stats/9086d530bf83918b_index.html/stats.txt,,967,404,52,4,3,text/html,81.089768ms,,85ed43c7
bd343d0edacc20e2,http://94.237.57.211:40271/stats/bd343d0edacc20e2_index.html/stats.txt,,968,404,52,4,3,text/html,81.074527ms,,85ed43c8
2b467954b35c36d7,http://94.237.57.211:40271/stats/2b467954b35c36d7_index.html/stats.txt,,969,404,52,4,3,text/html,79.366697ms,,85ed43c9
f0ef26a40d4bfc5a,http://94.237.57.211:40271/stats/f0ef26a40d4bfc5a_index.html/stats.txt,,668,404,52,4,3,text/html,81.93188ms,,85ed429c
f56cc45da2776d32,http://94.237.57.211:40271/stats/f56cc45da2776d32_index.html/stats.txt,,970,404,52,4,3,text/html,82.419882ms,,85ed43ca
fd4262bdc6f34883,http://94.237.57.211:40271/stats/fd4262bdc6f34883_index.html/stats.txt,,971,404,52,4,3,text/html,83.128496ms,,85ed43cb
3c557917b53a98a5,http://94.237.57.211:40271/stats/3c557917b53a98a5_index.html/stats.txt,,671,404,52,4,3,text/html,81.239939ms,,85ed429f
10d7a042bcfca5f0,http://94.237.57.211:40271/stats/10d7a042bcfca5f0_index.html/stats.txt,,670,404,52,4,3,text/html,81.429048ms,,85ed429e
fa2772d9a7a123ca,http://94.237.57.211:40271/stats/fa2772d9a7a123ca_index.html/stats.txt,,669,404,52,4,3,text/html,82.450682ms,,85ed429d
2785920252b2e47d,http://94.237.57.211:40271/stats/2785920252b2e47d_index.html/stats.txt,,972,404,52,4,3,text/html,81.61963ms,,85ed43cc
29bf4a370a469104,http://94.237.57.211:40271/stats/29bf4a370a469104_index.html/stats.txt,,672,404,52,4,3,text/html,82.371854ms,,85ed42a0
d87ef7957b9c85b7,http://94.237.57.211:40271/stats/d87ef7957b9c85b7_index.html/stats.txt,,674,404,52,4,3,text/html,82.603443ms,,85ed42a2
6d03de14a401deb4,http://94.237.57.211:40271/stats/6d03de14a401deb4_index.html/stats.txt,,673,404,52,4,3,text/html,82.738498ms,,85ed42a1
f2fecfa738674d62,http://94.237.57.211:40271/stats/f2fecfa738674d62_index.html/stats.txt,,675,404,52,4,3,text/html,81.27791ms,,85ed42a3
26979930dd2a354a,http://94.237.57.211:40271/stats/26979930dd2a354a_index.html/stats.txt,,676,404,52,4,3,text/html,82.483947ms,,85ed42a4
